,DATE,GDPC1_PCH,GNP_PCH,GNPC96_PCH,CPILFESL,PCEPILFE,JHDUSRGDPBR,UNRATE
165,1988-07-01,0.5859300000000001,1.7292599999999998,0.5270699999999999,124.1000000000000000,60.4886666666666667,0.0,5.4666666666666667
166,1988-10-01,1.3325,2.24733,1.36848,125.6000000000000000,61.1650000000000000,0.0,5.3333333333333333
167,1989-01-01,1.0166,2.05595,0.9997,126.9333333333333333,61.8323333333333333,0.0,5.2000000000000000
168,1989-04-01,0.76327,1.8158,0.73953,128.3000000000000000,62.3943333333333333,0.0,5.2333333333333333
169,1989-07-01,0.74088,1.51811,0.77928,129.5333333333333333,62.8593333333333333,0.0,5.2333333333333333
170,1989-10-01,0.19705,1.0206,0.30264,131.1000000000000000,63.4343333333333333,1.0,5.3666666666666667
171,1990-01-01,1.09279,2.1492400000000003,1.05495,132.7666666666666667,64.1653333333333333,1.0,5.3000000000000000
172,1990-04-01,0.36291,1.51521,0.38724000000000003,134.5000000000000000,64.8820000000000000,1.0,5.3333333333333333
173,1990-07-01,0.06652000000000001,0.84454,-0.01963,136.5000000000000000,65.5376666666666667,1.0,5.7000000000000000
174,1990-10-01,-0.91038,0.21461,-0.53652,138.0666666666666667,66.0876666666666667,1.0,6.1333333333333333
175,1991-01-01,-0.46784,0.32065,-0.65732,140.0666666666666667,66.6743333333333333,1.0,6.6000000000000000
176,1991-04-01,0.77972,1.32986,0.58937,141.3333333333333333,67.1880000000000000,0.0,6.8333333333333333
177,1991-07-01,0.5053,1.22862,0.44251999999999997,142.8666666666666667,67.7933333333333333,0.0,6.8666666666666667
178,1991-10-01,0.3485,1.07067,0.47381,144.2000000000000000,68.3270000000000000,0.0,7.1000000000000000
179,1992-01-01,1.19705,1.5573,1.18234,145.4666666666666667,68.8490000000000000,0.0,7.3666666666666667
180,1992-04-01,1.08435,1.6727,1.06707,146.7333333333333333,69.3353333333333333,0.0,7.6000000000000000
181,1992-07-01,0.9882700000000001,1.43064,0.93919,147.8666666666666667,69.7463333333333333,0.0,7.6333333333333333
182,1992-10-01,1.04316,1.74748,1.05341,149.2000000000000000,70.2573333333333333,0.0,7.3666666666666667
183,1993-01-01,0.1674,0.82778,0.26495,150.5000000000000000,70.7413333333333333,0.0,7.1333333333333333
184,1993-04-01,0.5824199999999999,1.07771,0.48081999999999997,151.7666666666666667,71.2783333333333333,0.0,7.0666666666666667
185,1993-07-01,0.47731,1.1501299999999999,0.55506,152.6666666666666667,71.6770000000000000,0.0,6.8000000000000000
186,1993-10-01,1.36011,1.6782,1.12789,153.8666666666666667,72.0460000000000000,0.0,6.6333333333333333
187,1994-01-01,0.9702200000000001,1.54463,1.06377,154.8666666666666667,72.3723333333333333,0.0,6.5666666666666667
188,1994-04-01,1.35505,1.7747099999999998,1.28534,155.9333333333333333,72.8596666666666667,0.0,6.2000000000000000
189,1994-07-01,0.5845199999999999,1.13609,0.55805,157.1000000000000000,73.2666666666666667,0.0,6.0000000000000000
190,1994-10-01,1.14552,1.6767400000000001,1.12541,158.1000000000000000,73.6383333333333333,0.0,5.6333333333333333
191,1995-01-01,0.35475999999999996,1.0228700000000002,0.47429,159.4333333333333333,74.0243333333333333,0.0,5.4666666666666667
192,1995-04-01,0.29834,0.81463,0.32905999999999996,160.7333333333333333,74.4640000000000000,0.0,5.6666666666666667
193,1995-07-01,0.8506799999999999,1.1602700000000001,0.66285,161.8000000000000000,74.8193333333333333,0.0,5.6666666666666667
194,1995-10-01,0.67902,1.3126,0.82529,162.9333333333333333,75.1943333333333333,0.0,5.5666666666666667
195,1996-01-01,0.74895,1.31566,0.8297399999999999,164.0333333333333333,75.4896666666666667,0.0,5.5333333333333333
196,1996-04-01,1.66785,1.9746599999999999,1.5541200000000002,165.0000000000000000,75.8483333333333333,0.0,5.5000000000000000
197,1996-07-01,0.89699,1.18303,0.85264,166.0666666666666667,76.1946666666666667,0.0,5.2666666666666667
198,1996-10-01,1.0383799999999999,1.64202,1.1012899999999999,167.1333333333333333,76.6286666666666667,0.0,5.3333333333333333
199,1997-01-01,0.64556,1.14109,0.5422100000000001,168.1000000000000000,76.9296666666666667,0.0,5.2333333333333333
200,1997-04-01,1.662,1.9524700000000001,1.74688,169.1666666666666667,77.3310000000000000,0.0,5.0000000000000000
201,1997-07-01,1.25085,1.59541,1.15654,169.9000000000000000,77.5113333333333333,0.0,4.8666666666666667
202,1997-10-01,0.85882,1.1090200000000001,0.7771399999999999,170.8666666666666667,77.7566666666666667,0.0,4.6666666666666667
203,1998-01-01,0.9994799999999999,1.24801,1.09901,171.9000000000000000,77.9856666666666667,0.0,4.6333333333333333
204,1998-04-01,0.92581,1.12869,0.8889799999999999,172.8666666666666667,78.2246666666666667,0.0,4.4000000000000000
205,1998-07-01,1.2525700000000002,1.5399100000000001,1.10354,173.9000000000000000,78.5026666666666667,0.0,4.5333333333333333
206,1998-10-01,1.61588,1.92262,1.6407599999999998,174.8666666666666667,78.7520000000000000,0.0,4.4333333333333333
207,1999-01-01,0.94647,1.4183,1.04519,175.6333333333333333,79.0076666666666667,0.0,4.3000000000000000
208,1999-04-01,0.7691600000000001,1.18488,0.81758,176.4666666666666667,79.2626666666666667,0.0,4.2666666666666667
209,1999-07-01,1.30966,1.6184100000000001,1.27204,177.4000000000000000,79.5363333333333333,0.0,4.2333333333333333
210,1999-10-01,1.6995900000000002,2.3428400000000003,1.7957299999999998,178.4000000000000000,79.8950000000000000,0.0,4.0666666666666667
