INDICATOR,Unemployment actual,INDICATOR,RealGDP actual,INDICATOR,Core CPI actual,INDICATOR,Core PCE actual,XGBoost Unemployment,XGBoost RealGDP,XGBoost Core CPI,XGBoost Core PCE,Random Forest Unemployment,Random Forest RealGDP,Random Forest Core CPI,Random Forest Core PCE,Linear Regression Unemployment,Linear Regression RealGDP,Linear Regression Core CPI,Linear Regression Core PCE,KNeigborsRegressor Unemployment,KNeigborsRegressor RealGDP,KNeigborsRegressor Core CPI,KNeigborsRegressor Core PCE
Unemployment,6.15833333333333,RealGDP,4.12748,Core CPI,1.75022285064397,Core PCE,1.57823742497407,5.833334,3.9287093,1.7394865,1.6928972,5.908666666666651,4.127479999999995,1.7576384821696802,1.769984940693666,5.1453416185211545,4.746776531310529,1.5053500268554547,1.5171632283258658,6.15833333333333,4.12748,1.8000810873594582,1.7158103763033221
Unemployment,9.60833333333333,RealGDP,0.0,Core CPI,1.99419965387277,Core PCE,8.108333,9.745743,-0.026225317,2.0361218,8.097874,9.608333333333347,0.0,2.0161221148798347,8.108333000000009,9.248381941532397,-0.18739696762919067,1.5470099671055166,2.80481716319592,9.60833333333333,0.0,1.99419965387277,8.108333
Unemployment,4.35,RealGDP,2.33268,Core CPI,2.31034482758621,Core PCE,0.923599155883825,4.300919,2.4511373,2.3092563,0.9705771,4.503566663333338,2.6793604533333375,2.3103448275862135,0.9820539268200598,5.051853600026547,1.8484122656287996,2.0024120738022475,1.46492797936817,4.088333333333336,2.6966479999999997,2.31034482758621,1.05074407117827
Unemployment,7.35833333333333,RealGDP,2.24955,Core CPI,1.72314678876611,Core PCE,1.52903905586508,7.516033,2.4104805,1.7148898,1.5299386,7.474416666666675,2.29622345,1.7231467887661132,1.5320675235141763,7.578610419125038,2.00279192546094,1.885882995127261,1.3563742447333436,8.131666666666664,1.970062,1.72314678876611,1.5411529264614683
Unemployment,0.0,RealGDP,2.75285,Core CPI,1.75022285064397,Core PCE,1.80752567718949,-0.08632847,2.7534747,1.7412912,1.6778997,0.0,2.7605458999999986,1.728129844160358,1.6732009760999587,2.1632388015728665,3.713834660060259,1.4456298668892238,1.6381806735839497,0.0,2.725422,1.8350431056297603,1.6240950754171544
Unemployment,4.35,RealGDP,4.02883,Core CPI,1.742585,Core PCE,0.923599155883825,4.4513664,4.041465,1.712747,1.1232475,4.602925000000003,4.02883000000001,1.748500016538727,1.059908081074187,4.8385508331094975,6.2929261461502435,2.192117975995597,1.6373644829028544,4.455,4.151758,1.742585,0.923599155883825
Unemployment,8.93333333333333,RealGDP,2.16118,Core CPI,0.0,Core PCE,1.382284,8.21508,2.2968724,0.020812118,1.8024547,8.555666666666662,2.161180000000001,0.0,1.6487120137012665,8.823489721580486,1.0067696846667484,2.274623025034602,1.790373372315563,7.67333333333333,2.16118,0.0,1.647664
Unemployment,0.0,RealGDP,-2.53676,Core CPI,1.742585,Core PCE,0.923599155883825,0.24903853,-2.5279133,2.021692,1.8551418,0.64866664,-2.4647545999999947,2.040050227761904,1.8025431719079033,1.8930497968466575,0.8860158646217613,2.5221925656817845,1.3233310167198757,3.2433332,-2.53676,2.0944042,1.92555704965729
Unemployment,0.0,RealGDP,1.71142,Core CPI,2.290573,Core PCE,2.009623,-0.12714705,1.824687,2.2570326,1.9947085,0.7925000099999999,1.8128945000000025,2.2628258399999965,1.9844566500000025,3.9773571432465324,2.102025094945925,1.9338400606018205,1.5111148878661513,6.4866664,2.30932,2.2311148,2.009623
Unemployment,4.35,RealGDP,2.24955,Core CPI,0.645572526463334,Core PCE,1.382284,4.086697,2.2855346,0.9068886,1.417454,4.033493040000004,2.29535302,0.9106886042666876,1.3822839999999987,3.73170125711162,1.955330322252153,1.3865734797170717,2.4013798724990165,3.9416668,2.005068,1.0874326561355885,5.417913400000001
Unemployment,6.15833333333333,RealGDP,0.0,Core CPI,1.75022285064397,Core PCE,1.1841665165822,5.8414216,0.2629627,1.7668597,1.1898049,6.011499999999984,0.0,1.6219058244915836,1.1928755850113735,5.760725366818477,0.11732132605831858,1.5278061803754746,0.8841484925570047,6.398333333333329,0.0,1.7502228506439699,1.311711602296268
Unemployment,8.108333,RealGDP,1.55083,Core CPI,1.633581,Core PCE,1.45028728412906,7.992307,1.6772729,1.661597,1.4589803,8.108333000000012,1.5911678999999999,1.6335810000000008,1.4515667855375094,4.896622626814551,2.1046715897036483,2.710096204623042,1.6293477161234762,5.453333000000001,1.956006,1.633581,1.45028728412906
Unemployment,4.875,RealGDP,2.33268,Core CPI,1.72314678876611,Core PCE,1.1841665165822,4.7439613,2.2149773,1.757128,1.2879072,4.827750000000001,2.30797086666667,1.7254792194105386,1.2922115482062242,4.296534865350093,0.9796222368661134,1.7308202251314775,1.5710073445483026,4.7700000000000005,1.365308,1.8865691622858443,1.290614823600944
Unemployment,5.275,RealGDP,4.44722,Core CPI,2.191476,Core PCE,1.82189194515254,8.606954,4.285729,2.1369298,1.5401279,5.221999999999992,4.251551199999998,2.1710037519999963,1.7125312682368863,6.7987501783804305,2.5504766529808824,2.041531861810693,1.0110153432318754,5.275,4.319114000000001,2.1016978,1.6943468594384719
Unemployment,0.0,RealGDP,1.71142,Core CPI,2.17432412557292,Core PCE,0.923599155883825,2.5340056,2.1455073,2.1680062,1.4355234,3.3210206300000022,1.9207309000000017,2.154836091943042,1.4353273944392435,2.652680999142877,2.0848578975571854,1.5507249019933518,1.5775490706715924,6.4866664,2.01037,2.17432412557292,1.123990734638518
Unemployment,7.35833333333333,RealGDP,2.99646,Core CPI,1.72314678876611,Core PCE,1.1841665165822,5.972748,2.3993905,1.7386256,1.2709337,6.1454999999999815,2.392702666666668,1.7256768830244729,1.2717329144508898,6.458325643961334,1.5439522394369485,1.9756853283013722,1.672011037254574,6.15833333333333,2.495292,1.7255187521333237,1.566801773724404
Unemployment,3.89166666666667,RealGDP,1.7417,Core CPI,1.75022285064397,Core PCE,1.55932373235605,3.828971,1.6594602,1.9102408,1.4714882,3.891666666666666,1.7656237333333338,1.8696118581423644,1.385587109161051,5.216460697850003,2.2277884148378124,1.6224441331778436,1.6676840338675456,3.89166666666667,1.59303,1.849939324074946,1.5532667970578562
Unemployment,5.275,RealGDP,-3.48626,Core CPI,1.94900192417855,Core PCE,1.57823742497407,5.100138,-3.403396,1.99904,1.5489064,5.202999999999992,-3.486260000000008,1.9931690743343102,1.578237424974074,5.786303137342575,-0.28873363174952615,1.025591907263486,1.8244378706325008,5.275,-2.091756,1.9037243102924477,1.57823742497407
Unemployment,0.0,RealGDP,2.52597,Core CPI,2.191476,Core PCE,1.664742,0.07172598,2.7441745,2.1559896,1.7888662,0.0,2.441400100000002,1.996937110681838,1.7031382625830727,0.8496080686919498,2.069496572576771,2.3687932547080486,2.1433888199892808,0.0,2.115636,1.9221414000000003,1.7276019999999999
Unemployment,4.875,RealGDP,0.0,Core CPI,1.99951403422141,Core PCE,0.923599155883825,5.0647454,-0.045952942,1.915909,1.7633275,5.010333333333331,0.0,1.9160014877229696,1.737274268902223,5.551135503532947,-0.1283451808839633,2.1644814096998086,1.3452599483799128,5.195,0.0,1.849939324074946,1.725165470902597
Unemployment,7.35833333333333,RealGDP,0.0,Core CPI,1.99419965387277,Core PCE,1.382284,7.3704224,0.112039015,2.0204177,1.3509616,7.358333333333343,0.0648354,2.040965639671885,1.4049444300989165,6.523795437430287,-0.259618855166325,2.403690413669983,2.123740816980926,7.35833333333333,0.0,2.0694632942538815,1.382284
Unemployment,4.875,RealGDP,4.02883,Core CPI,1.99951403422141,Core PCE,1.82189194515254,5.15498,3.9912577,1.8601336,1.7802227,5.1138333333333295,4.01607020000001,1.8515181682376045,1.8155146908668383,6.0000806408104275,2.01526552532421,1.1469139601455804,2.0533365021982144,5.035,4.02883,1.899797560790434,1.8218919451525397
Unemployment,3.891667,RealGDP,1.55083,Core CPI,1.94900192417855,Core PCE,1.647664,3.7874362,1.5535566,1.9192954,1.4735438,3.8354168200000003,1.55083,1.9264164106373085,1.5664442137012662,4.863345034881274,1.0544362048761817,1.522238805548291,1.944175408847931,3.7666666000000006,1.55083,1.903830897096062,1.488436
Unemployment,0.0,RealGDP,1.84208,Core CPI,2.191476,Core PCE,1.92555704965729,0.22131343,2.0263782,2.2292397,1.896408,0.40724997,1.818822500000002,2.2384149456666655,1.9115722907816355,3.2568298589532283,2.1047174209224906,1.9936993174735598,1.5333359766916823,1.6216666,1.7375520000000002,2.2112954,1.92555704965729
Unemployment,4.35,RealGDP,0.0,Core CPI,0.645572526463334,Core PCE,1.647664,4.594845,0.00071418675,0.47414964,1.7258298,4.502250000000005,0.0216118,0.7670840621232046,1.6628883467718953,4.2162515586287554,-0.21901874012385214,0.9314195489136381,1.4804132977962556,4.665,0.0,0.645572526463334,1.6579107999999998
Unemployment,4.875,RealGDP,4.44722,Core CPI,2.18235875482555,Core PCE,1.52903905586508,5.160061,4.106325,2.1105096,1.5842109,5.1109999999999935,4.103112799999997,2.0992693806670575,1.2622189835016098,5.352326984476168,2.5182356655672553,2.034917144342609,1.4952833776931982,5.035,4.042388,2.031831474063326,1.165775115876327
Unemployment,9.60833333333333,RealGDP,2.52597,Core CPI,1.75022285064397,Core PCE,1.382284,9.348218,2.7795246,1.666837,1.4179404,9.486333333333334,2.5517234500000034,1.700561471644694,1.3822839999999987,8.691003710747957,2.6990211949747946,1.7591635741258802,2.6255409442406448,9.13833333333333,2.7783779999999996,1.529292785807843,1.382284
Unemployment,8.108333,RealGDP,-3.48626,Core CPI,1.7271000610448,Core PCE,2.009623,7.9160137,-3.467633,1.7855004,1.90337,8.108333000000012,-3.4862599999999997,1.7293321332353722,1.8697932900000003,4.207109563374143,-2.5948882785475202,2.323472008414594,1.8812035742102236,8.108333,-3.48626,1.8873598167415817,1.664742
Unemployment,0.0,RealGDP,1.84208,Core CPI,2.191476,Core PCE,1.664742,3.1698768,1.7888895,1.8363947,1.8757776,2.1892499099999987,1.835547000000002,1.8278742899999987,1.6948150310216343,2.8026386900140707,2.128818866991973,2.152989223112977,2.010314279815357,1.6216666,1.7898159999999996,1.8323632,1.6082504
Unemployment,7.35833333333333,RealGDP,2.24955,Core CPI,2.31034482758621,Core PCE,1.80752567718949,7.2402153,2.4661334,2.3200758,1.8003497,7.277933333333338,2.412430700000001,2.2264205133777173,1.8023192806507595,8.603219198916463,1.7049982612655539,2.3098769405479107,1.499529451625472,7.644999999999999,2.235494,2.18601251024029,1.8075256771894899
Unemployment,8.108333,RealGDP,2.52597,Core CPI,1.99951403422141,Core PCE,8.108333,7.9807997,3.3292155,2.010953,8.124792,8.108333000000014,2.967231600000003,1.9995140342214126,8.108333000000009,4.974412350319415,2.3947740550945067,2.218038753789452,2.8337489069361768,3.9799998000000003,2.4199659999999996,2.0616801928943698,8.108333
Unemployment,6.15833333333333,RealGDP,2.8612,Core CPI,2.18235875482555,Core PCE,1.45028728412906,5.75828,3.0226038,2.1999156,1.420195,5.998583333333317,2.861199999999997,2.1803968175234916,1.3581998544224243,6.971955445075203,2.8072995115532766,2.186538884895711,2.005462892184374,5.291666666666666,2.8612,2.18235875482555,1.290614823600944
Unemployment,7.35833333333333,RealGDP,2.33268,Core CPI,1.99419965387277,Core PCE,2.009623,7.281318,2.3833928,1.9691954,1.9717395,7.151583333333333,2.2465933166666683,1.9956292675853597,2.002383820000003,7.4074171933872,2.433272768748771,2.351812230101004,1.4147986145143339,6.044999999999997,2.22978,1.99419965387277,2.009623
Unemployment,5.275,RealGDP,4.12748,Core CPI,1.7271000610448,Core PCE,1.80752567718949,4.841318,4.0810175,1.7906826,1.9348187,4.952749999999997,4.293716899999997,1.7248466958459487,1.9134220812401037,4.153242714020092,3.2893567179610566,2.158547164377758,1.6731890443277724,5.195,4.377784,1.824109697781406,1.92555704965729
Unemployment,8.108333,RealGDP,2.16118,Core CPI,8.108333,Core PCE,1.45028728412906,8.201325,2.311835,8.095984,1.2123766,8.108333000000014,2.139568200000001,8.10833300000001,1.2427130854425077,5.190850090245537,1.0125242318789303,3.0520099110399386,2.169056686190727,3.9799998000000003,2.362536,5.5184321999999995,1.290614823600944
Unemployment,5.275,RealGDP,1.55083,Core CPI,1.75022285064397,Core PCE,1.55932373235605,5.153061,1.7086713,1.2948885,1.5488068,5.27499999999999,1.639970503571428,1.6057303657633222,1.5457965768567499,4.86037226505546,2.15575119001483,1.3822581745337352,1.2558129260078292,5.275,1.9438520000000001,1.7502228506439699,1.547209861759662
Unemployment,8.075,RealGDP,-3.48626,Core CPI,1.633581,Core PCE,1.57823742497407,8.178509,-3.5349119,1.2701483,1.4339728,8.076416666666677,-3.486260000000009,1.6335810000000008,1.4878209704296257,7.543570219322895,1.2978932516949921,2.8427821935073645,1.7736486439360384,8.075,-2.3567720000000003,1.9181786000000003,1.45028728412906
Unemployment,7.35833333333333,RealGDP,2.85497,Core CPI,2.191476,Core PCE,8.108333,7.4942703,2.8758473,2.1919906,8.042028,7.3583333333333405,2.8549700000000007,2.2103044299999963,7.906551530000009,7.585159512682477,1.7705316245204967,2.028249093813116,2.629715590987918,8.131666666666664,2.85497,2.2509342,5.417913400000001
Unemployment,3.683333,RealGDP,2.24955,Core CPI,1.99951403422141,Core PCE,0.923599155883825,4.334308,2.3709025,1.8181143,0.8366746,4.66843059647619,2.2642022999999996,1.8160537863960013,0.9457275328211846,5.686099538075037,3.597921490972336,2.0547264515798744,1.8004313313571538,3.8916669999999995,2.3048340000000005,1.899797560790434,0.923599155883825
Unemployment,8.075,RealGDP,1.84208,Core CPI,1.99419965387277,Core PCE,2.009623,8.081789,1.7697492,1.8373419,1.9603869,8.075000000000012,1.947988200000002,1.8365441161459004,1.9680665000000022,6.873316765640517,1.6800650928323995,1.8975375117697055,1.8874027695996496,8.075,2.002102,1.7805199796103939,2.009623
Unemployment,5.275,RealGDP,3.07551,Core CPI,0.645572526463334,Core PCE,1.1841665165822,5.2845335,2.952596,0.63891023,1.143121,5.284666666666657,2.9298243000000026,0.6455725264633333,1.2346812417389956,7.310786146794506,1.8791307086310756,0.9268988949583186,2.037527424574413,5.628333333333332,1.9842380000000002,0.645572526463334,1.311711602296268
Unemployment,6.15833333333333,RealGDP,0.99835,Core CPI,1.99951403422141,Core PCE,1.45028728412906,6.226043,1.5274408,2.0217109,1.4766805,6.158333333333315,1.3451899000000005,2.02618904253125,1.4528462869459597,5.813168297966541,3.3649511991310606,1.7729219567550452,1.6986192811085843,6.15833333333333,2.8758280000000003,1.99951403422141,1.45028728412906
Unemployment,6.15833333333333,RealGDP,2.68428,Core CPI,1.99951403422141,Core PCE,1.45028728412906,6.0758004,2.7943854,1.9109784,1.575182,6.1486666666666485,2.749573200000001,1.9361109765315498,1.5166988997533515,5.437171963878445,4.24910364690439,1.7487218341000244,1.5625386488503885,6.15833333333333,2.68428,1.99951403422141,1.57823742497407
Unemployment,4.35,RealGDP,4.12748,Core CPI,1.742585,Core PCE,1.52903905586508,4.4115396,4.752026,1.7375236,1.5565999,4.380975000000006,4.708205700000004,1.7422753012208956,1.5896589115298054,4.526933733071598,3.6215397504195908,1.8000900418678807,1.5756926153058215,4.665,4.75324,1.742585,1.52903905586508
Unemployment,0.0,RealGDP,1.71142,Core CPI,1.99951403422141,Core PCE,2.009623,-0.09447094,2.0602796,2.002311,1.8356541,0.0,1.918451200000002,1.9995140342214126,1.8800366289030523,2.2108171337550253,1.5213382589980258,2.1320280877233575,1.3792301379037433,0.0,1.71142,1.99951403422141,1.9372312
Unemployment,3.683333,RealGDP,-3.48626,Core CPI,1.99951403422141,Core PCE,1.57823742497407,3.5235484,-3.5145025,2.1105304,1.5818309,3.9364166700000003,-3.486260000000009,2.0349629439236283,1.578237424974074,4.868586439076438,-0.0013317905418599452,1.745994800158293,1.863028220154245,2.3850000000000002,-2.091756,2.24817866891325,1.57823742497407
Unemployment,4.875,RealGDP,4.48141,Core CPI,0.645572526463334,Core PCE,1.45028728412906,4.5532303,4.713847,0.7412874,1.2492031,4.6125000000000025,4.707028900000003,0.7160925586634619,1.2287417451462976,4.262513923560498,3.9656856982423188,1.4729353236730809,1.2871623804636139,4.455,4.644508,0.645572526463334,1.290614823600944
Unemployment,0.0,RealGDP,1.55083,Core CPI,1.94900192417855,Core PCE,1.45028728412906,-0.07324077,1.6646178,1.811235,1.4088204,1.5715832300000006,1.6139341666666667,1.9116703317022925,1.3837570922423448,3.296915814064686,1.2822720688385667,1.6330165500884455,1.5340152189966876,4.0216666000000005,1.6673299999999998,2.039130804736298,1.3970631306196881
Unemployment,3.891667,RealGDP,1.87618,Core CPI,2.191476,Core PCE,1.82189194515254,3.8425598,2.1612377,2.2251978,1.7466942,3.865000247999999,1.8957558000000032,2.1964308499999965,1.8203204457010165,5.423760546859825,0.873854072101576,1.9706987249823058,1.4962939311785934,3.8083334,1.8761800000000002,2.2311148000000003,1.8218919451525397
Unemployment,8.108333,RealGDP,0.0,Core CPI,1.742585,Core PCE,1.57823742497407,8.112437,0.032322843,1.8016549,1.5882301,8.108333000000012,0.0,1.7425849999999994,1.5718399179318232,3.597663539303454,0.11161642098692859,2.5115152469414994,1.5315929493515466,8.108333,0.0,1.742585,1.552647396805068
Unemployment,0.0,RealGDP,1.71142,Core CPI,1.99951403422141,Core PCE,1.664742,-0.13497137,1.764902,1.9509016,1.6253456,0.0,2.181541200000003,1.8978447798524123,1.6647419999999986,1.1824358477330712,1.5399777399641117,1.162618773482425,1.8158929974819742,0.0,2.09268,1.899797560790434,1.664742
Unemployment,8.075,RealGDP,1.71142,Core CPI,2.191476,Core PCE,0.0,8.178208,1.9941621,2.2415268,0.0070593692,8.13325000000001,1.781522900000002,2.191475999999996,0.0,7.388460936304288,2.192227506930804,2.106051177480392,2.4815571392153677,8.075,2.310058,2.191476,0.0
Unemployment,8.108333,RealGDP,4.02883,Core CPI,1.7271000610448,Core PCE,1.382284,8.12809,3.6863322,1.7819557,1.5449988,8.108333000000012,3.9212660000000086,1.7484440811700324,1.402205850331643,3.619037546202467,5.352448163486078,1.5612529559804251,1.9621322049322982,8.108333,4.02883,1.7805199796103939,1.382284
Unemployment,8.108333,RealGDP,0.0,Core CPI,1.99419965387277,Core PCE,1.647664,8.40986,-0.070245765,1.783649,1.7603275,7.540749690000008,-0.060230200000000005,1.7890579826890904,1.6423347594155628,2.5295822834116457,-0.1590101427560917,2.0723801425691235,1.7423849469817805,8.108333,0.0,1.8873598167415822,1.647664
Unemployment,8.93333333333333,RealGDP,3.7989,Core CPI,2.290573,Core PCE,1.80752567718949,8.967259,3.9822137,2.2356539,1.6254404,8.90249999999998,3.6605228000000016,2.2172412199999965,1.6179392410093063,8.46476767421802,3.5266989414465346,1.9476578717376167,1.5371236713303968,8.896666666666665,3.552976,2.2311148,1.57823742497407
Unemployment,3.683333,RealGDP,2.52597,Core CPI,1.99951403422141,Core PCE,1.664742,6.120733,2.8141928,1.8509135,1.7980121,7.253305283333338,2.8577727000000017,1.8170328878427253,1.7509622499999993,5.43008526547451,3.2173400488137514,1.182452306203965,1.8260123116728106,4.568333000000001,2.8556939999999997,1.899797560790434,1.664742
Unemployment,6.15833333333333,RealGDP,2.52597,Core CPI,1.72314678876611,Core PCE,1.45028728412906,6.0596642,2.321818,1.7122438,1.4619521,6.1101666666666485,1.885958700000002,1.7269023974308657,1.4528462869459597,4.207371469381563,1.883444243181013,2.073462970822126,1.7408847996997423,6.15833333333333,2.718916,1.7255187521333242,1.45028728412906
Unemployment,0.0,RealGDP,1.7417,Core CPI,1.94900192417855,Core PCE,2.25317372895313,0.040789805,1.6931125,1.8482429,2.2893238,0.0,1.7417000000000007,1.875747154079901,2.1907272292593927,2.374626706581747,1.8351721246160686,1.6249063957528112,1.8902612198676536,1.6216666,1.7417000000000002,1.858659870013574,2.25317372895313
Unemployment,4.875,RealGDP,2.99646,Core CPI,1.75022285064397,Core PCE,0.923599155883825,5.211407,2.5133016,1.7993519,0.9386828,5.726999999999991,2.569298700000004,1.7391763474021646,0.9235991558838247,6.160681727310116,1.9716779219395315,1.263148448787243,1.2375517738840456,5.708333333333332,2.563892,1.7502228506439699,0.923599155883825
Unemployment,4.875,RealGDP,2.16118,Core CPI,2.17432412557292,Core PCE,1.664742,4.7995467,2.4089155,2.1081772,1.6661457,4.806750000000002,2.2382924000000015,2.1653112375171477,1.6647419999999986,4.759706512564758,2.2067947586717995,1.6036096227431038,1.7177149689927464,4.271666666666667,2.5295919999999996,2.17432412557292,1.664742
Unemployment,9.28333333333333,RealGDP,0.0,Core CPI,1.94900192417855,Core PCE,1.57823742497407,9.207919,0.1561774,1.9242845,1.5484383,9.23433333333331,0.1728944,1.940487249302531,1.5769579235656237,9.455093129877707,0.6842724280741406,1.7721098755230376,1.4709258666919514,9.34833333333333,0.43223599999999995,1.8142794973868237,1.552647396805068
Unemployment,8.108333,RealGDP,0.0,Core CPI,1.72314678876611,Core PCE,0.923599155883825,8.125452,-0.097546145,1.7167495,0.90334994,8.108333000000012,0.0,1.7243723031725062,0.9517819318209968,3.4386497681997206,0.2567263772614563,1.5649875662888757,1.3429906838273462,8.108333,0.0,1.723937443221848,1.0446871358800762
Unemployment,9.60833333333333,RealGDP,2.16118,Core CPI,1.94900192417855,Core PCE,1.52903905586508,9.576003,2.1882086,1.877759,1.5519599,9.58158333333334,2.324540400000003,1.9081256370258226,1.5399415394018297,10.866876426371864,1.1523504453402538,1.933581033613308,1.4809579286530994,9.473333333333333,-1.060228,1.858659870013574,1.541152926461468
Unemployment,6.15833333333333,RealGDP,0.0,Core CPI,1.99419965387277,Core PCE,1.80752567718949,6.37936,-0.047183633,2.0079172,1.6729698,6.377499999999986,0.0,2.001091462381686,1.6794299736184772,6.64463917007933,0.2729183818152592,2.1367373479511507,1.7650748410546377,6.63833333333333,0.43223599999999995,1.99419965387277,1.7158103763033221
Unemployment,3.891667,RealGDP,1.71142,Core CPI,2.31034482758621,Core PCE,1.1841665165822,3.7939389,1.8559816,2.2966156,1.1866099,3.744284826333335,1.711420000000002,2.3103448275862135,1.1841665165821982,4.273050861903215,1.75795135727593,2.075683440076464,1.4386170815421462,3.8500001999999993,2.529874,2.31034482758621,1.1841665165822
Unemployment,3.891667,RealGDP,2.16118,Core CPI,2.182359,Core PCE,1.45028728412906,3.7342026,2.4978395,2.1845126,1.3484993,3.754166560000003,2.2151712000000017,2.1707949251882677,1.3178382046778174,5.091785638886378,1.6155428242375924,2.5143261561672663,1.5540339862880588,3.7666665999999998,2.5295919999999996,2.2076485999999997,1.3970631306196881
Unemployment,8.108333,RealGDP,2.68428,Core CPI,1.72314678876611,Core PCE,0.923599155883825,6.2546773,2.744494,1.7409414,0.91083443,7.540749690000008,2.6977255000000007,1.7841276753274717,0.9235991558838247,3.1560054256089956,3.3410563873039614,1.440644455524371,1.4621754957201123,8.108333,2.7117080000000002,1.768317815848598,0.923599155883825
Unemployment,8.108333,RealGDP,2.99646,Core CPI,1.633581,Core PCE,1.92555704965729,7.7945232,2.6682775,1.6477538,1.8455544,8.007166340000008,2.448438041904765,1.6576963950965113,1.847489637217305,4.865008599326281,1.6237123280319414,2.214935826426146,1.4405397218258251,8.108333,2.6623479999999997,2.9285314,1.608342654623522
Unemployment,3.891667,RealGDP,3.52244,Core CPI,1.7271000610448,Core PCE,1.82189194515254,3.822415,3.286411,1.7567683,1.8006209,3.860416896999999,3.483960500000001,1.7249659528930215,1.8203204457010165,4.431815449112783,2.023576676725133,1.968931688558392,1.7711187613196122,3.7249998000000004,3.214604,1.7698991247600737,1.8218919451525397
Unemployment,8.108333,RealGDP,-0.13658,Core CPI,1.99419965387277,Core PCE,1.45028728412906,8.092365,-0.44968504,1.9276723,1.4149555,8.108333000000012,-0.25522319999999965,1.977539122773896,1.4694798052558116,3.031844033191639,-0.24363485201815038,2.597642419280424,1.847178504302894,8.108333,-0.13658,1.940779735307176,1.501467340467064
Unemployment,8.93333333333333,RealGDP,2.33268,Core CPI,1.75022285064397,Core PCE,1.80752567718949,8.650853,2.4936774,1.7421031,1.9077291,8.884749999999983,2.436103956428574,1.728129844160358,1.8964927609440196,9.12411092924697,2.371851173053585,0.8594103849762025,1.1812134473510785,9.138333333333332,2.487312,1.7502228506439699,1.90195077516373
Unemployment,4.875,RealGDP,2.68428,Core CPI,1.94900192417855,Core PCE,1.57823742497407,5.00859,2.870347,2.0671966,1.7048023,4.927,2.695162200000001,2.057366511889154,1.5475293911712698,5.297586188430316,3.7875409726531526,1.1791181766692205,1.5315633617649862,4.955,2.68428,1.8585532832099603,1.57823742497407
Unemployment,0.0,RealGDP,4.02883,Core CPI,1.742585,Core PCE,1.55932373235605,0.020502422,3.1441636,1.8080891,1.5509316,0.0,2.9467859000000005,1.8131593967653572,1.5557829377089303,1.2278183681052752,3.57101905687572,2.013334104094305,1.682749878598928,0.0,3.2632420000000004,2.0119195999999997,1.55932373235605
Unemployment,8.93333333333333,RealGDP,2.68428,Core CPI,1.75022285064397,Core PCE,1.664742,9.055828,3.0449338,1.8406663,1.9072237,8.924749999999978,2.7123735000000004,1.7923315912333575,1.8939469304965741,9.122469113193631,3.141523792034529,1.4861714746671577,2.2353671578902965,9.068333333333332,2.9806180000000007,1.8000810873594582,1.8716705999999999
Unemployment,8.075,RealGDP,4.75324,Core CPI,1.99419965387277,Core PCE,1.647664,8.085504,4.746239,1.9287175,1.7090658,8.12650000000001,4.753240000000004,1.9367850150805481,1.6476640000000002,8.637797777790478,3.6533019671555156,2.560507616101912,1.701736367657566,8.274999999999997,4.75324,1.940779735307176,1.647664
Unemployment,6.15833333333333,RealGDP,1.84208,Core CPI,2.17432412557292,Core PCE,1.45028728412906,5.6888633,1.7784758,2.1797938,1.375597,5.994666666666651,1.8088523,2.043049625817452,1.3163398311304733,5.525241328802959,1.5882217857571268,1.2345110409864954,1.2611503795692984,6.15833333333333,1.8699179999999997,1.858659870013574,1.3438389771103159
Unemployment,4.35,RealGDP,1.71142,Core CPI,2.182359,Core PCE,1.92555704965729,4.42503,2.055976,2.1355238,1.8765615,4.355250000000007,1.8344561000000015,2.1472603401930197,1.8275910105090154,4.588695849809014,1.7939789362285357,2.490944190543683,1.711433418986191,4.455,2.0365019999999996,2.0064494,1.785274301239966
Unemployment,6.15833333333333,RealGDP,-2.53676,Core CPI,1.75022285064397,Core PCE,1.664742,5.9139833,-2.4703324,1.762382,1.761028,6.0446666633333175,-2.4195411999999945,1.8424605885676244,1.730601314284436,7.244554570291417,-0.503728224732491,1.7346660755223926,1.9463067096127489,6.15833333333333,-1.5166540000000002,1.899797560790434,1.759031967091524
Unemployment,6.15833333333333,RealGDP,1.71142,Core CPI,2.17432412557292,Core PCE,8.108333,6.919245,2.0451083,1.6766323,7.254762,6.503833333333321,1.8368536000000018,1.986632920930482,6.2922997700000085,6.1530112842552604,1.8791452750734674,1.6968756224076103,2.7632483965572474,6.63833333333333,1.789816,2.17432412557292,6.763123200000001
Unemployment,4.35,RealGDP,4.48141,Core CPI,1.742585,Core PCE,1.92555704965729,4.684392,4.381964,1.9478482,1.838812,4.6128500000000034,4.480726199999995,1.8604579727324466,1.8867249011823986,4.546565308772944,2.545466620298064,2.33743137453021,1.2324956021191005,4.56,4.319114000000001,1.9184945019302202,1.92555704965729
Unemployment,3.683333,RealGDP,3.07551,Core CPI,2.191476,Core PCE,1.52903905586508,3.746452,3.0405407,2.2365901,1.5703328,3.741388723333335,3.0480330000000033,2.241519984999997,1.5544630417792502,4.148393996179362,2.919416158211445,1.85543972672013,1.5049245047811892,3.7666665999999998,2.8556940000000006,2.2311148,1.5472098617596621
