Unemployment,Unemployment actual,RealGDP,RealGDP actual,Core CPI,Core CPI actual,Core PCE,Core PCE actual,XGBoost Unemployment,XGBoost RealGDP,XGBoost Core CPI,XGBoost Core PCE,Random Forest Unemployment,Random Forest RealGDP,Random Forest Core CPI,Random Forest Core PCE
Unemployment,3.891667,RealGDP,0.0,Core CPI,2.191476,Core PCE,1.57823742497407,3.7506979,0.10554795,2.2423518,1.733515,3.4759720333333277,0.054029499999999994,2.2301238299999966,1.7310545572252507
Unemployment,6.15833333333333,RealGDP,-0.13658,Core CPI,1.633581,Core PCE,1.45028728412906,6.3608756,-0.21648216,1.650903,1.3934443,6.408888888888873,-0.1390013749999998,1.6335810000000008,1.3881924383681234
Unemployment,7.35833333333333,RealGDP,2.16118,Core CPI,0.0,Core PCE,1.80752567718949,6.659486,1.7594254,-0.02059035,1.7702398,7.166759259259266,1.807002187500002,0.0,1.8689946844066274
Unemployment,6.15833333333333,RealGDP,4.75324,Core CPI,2.191476,Core PCE,0.923599155883825,6.405647,4.6366296,2.2005847,1.4854192,6.158333333333309,4.700698062500003,2.2367926170088777,1.028137734606143
Unemployment,3.891667,RealGDP,2.24955,Core CPI,8.108333,Core PCE,1.647664,3.8338373,2.173656,8.090371,1.6404452,3.853789092996629,2.243642875,8.10833300000001,1.6106914144079416
Unemployment,4.35,RealGDP,2.68428,Core CPI,1.75022285064397,Core PCE,0.923599155883825,4.484645,2.6841264,1.7851642,1.2230923,4.355833333333347,2.691081375000001,1.7323708569096476,0.9402984541133816
Unemployment,6.15833333333333,RealGDP,0.0,Core CPI,1.99419965387277,Core PCE,1.382284,6.235078,-0.004146399,1.8726391,1.3112931,6.164999999999976,0.0,1.9311167537859768,1.3822839999999987
Unemployment,7.35833333333333,RealGDP,1.55083,Core CPI,1.742585,Core PCE,1.664742,7.4086685,1.6977352,1.7923094,1.7328246,7.6082870370370514,1.5842269999999967,1.7646648699999992,1.8908510153654687
Unemployment,0.0,RealGDP,0.0,Core CPI,1.75022285064397,Core PCE,1.80752567718949,1.4672196,0.35729524,1.9371436,1.9293383,1.0084721500000005,0.1803756250000001,1.8784831645945639,1.9204871765895015
Unemployment,3.683333,RealGDP,4.48141,Core CPI,1.99951403422141,Core PCE,1.92555704965729,3.9454765,4.457679,2.0028338,1.8974388,3.95591598730158,4.481196312499991,1.9995140342214126,1.8137551107364007
Unemployment,8.93333333333333,RealGDP,3.52244,Core CPI,0.0,Core PCE,1.647664,8.865016,3.583038,0.046711233,1.7648373,8.933333333333339,3.4633466250000033,0.0,1.7162092306432455
Unemployment,8.108333,RealGDP,3.07551,Core CPI,1.7271000610448,Core PCE,0.923599155883825,8.090101,2.41485,1.7646435,1.1112002,8.10833299999998,2.620115055208333,1.7337775508654998,0.981182823816403
Unemployment,5.275,RealGDP,-2.53676,Core CPI,2.191476,Core PCE,1.80752567718949,5.086492,-2.1619666,2.1256797,1.6741574,5.230555555555542,-2.325037,2.181621169301496,1.5909756612082644
Unemployment,8.075,RealGDP,1.55083,Core CPI,1.94900192417855,Core PCE,1.821892,7.950537,1.7136536,1.9739598,1.7364564,8.075000000000026,1.8311581250000046,2.011310084650311,1.8113413515169563
Unemployment,6.15833333333333,RealGDP,1.7417,Core CPI,0.645572526463334,Core PCE,2.25317372895313,6.271193,1.7823293,1.6339419,1.7991785,6.200092592592571,1.7630388677083342,1.168674436900415,1.646054981930688
Unemployment,0.0,RealGDP,3.07551,Core CPI,1.633581,Core PCE,8.108333,0.27712402,2.3867214,2.5558345,8.112217,0.18532406111111116,2.723188375000002,4.4177243599999985,8.10833300000001
Unemployment,3.683333,RealGDP,2.33268,Core CPI,1.72314678876611,Core PCE,1.382284,7.3907714,2.4869359,1.7209538,1.3653401,6.970439655555558,2.3732973124999983,1.7239532563109654,1.3867069999999988
Unemployment,3.89166666666667,RealGDP,2.33268,Core CPI,0.645572526463334,Core PCE,1.52903905586508,4.052547,2.5418065,1.7916732,1.3786939,3.9150925929245495,2.6361342500000027,1.6500368085075947,1.301465947907462
Unemployment,8.93333333333333,RealGDP,1.71142,Core CPI,1.99951403422141,Core PCE,0.923599155883825,9.1334505,1.907707,2.1119688,0.89471644,9.13833333333333,1.9559292499999974,2.1922291261075895,0.979097813382106
Unemployment,3.683333,RealGDP,2.33268,Core CPI,1.742585,Core PCE,1.57823742497407,3.7012637,2.168464,1.6523709,1.6042507,3.6879626444444353,2.118895673809523,1.7796636789810854,1.6101313600563316
Unemployment,7.35833333333333,RealGDP,-3.48626,Core CPI,1.75022285064397,Core PCE,1.664742,6.6566453,-3.4861922,1.8587104,1.8104562,6.9558095238095285,-3.486260000000012,1.8772367086766766,1.7839140417406767
Unemployment,8.075,RealGDP,2.52597,Core CPI,2.18235875482555,Core PCE,1.664742,8.28991,2.689364,2.1881316,1.8061601,8.389074070370391,2.566691437499991,2.1804771638160174,1.6742692556432428
Unemployment,8.075,RealGDP,4.12748,Core CPI,2.18235875482555,Core PCE,1.1841665165822,8.336988,4.4095125,2.151736,1.2655985,8.270509259259281,4.252631999999996,2.141535084284588,1.2606762372519202
Unemployment,0.0,RealGDP,-0.13658,Core CPI,0.645572526463334,Core PCE,2.009623,3.47165,0.2847213,1.527821,1.921845,3.2602381028996286,-0.03367706250000003,1.438356282130164,1.9303406306432473
Unemployment,5.275,RealGDP,3.51321,Core CPI,2.17432412557292,Core PCE,1.55932373235605,5.3363414,3.775234,2.194682,1.3795785,5.272777777777762,3.655532085267857,2.1051152732097687,1.5560596204493085
Unemployment,3.683333,RealGDP,2.24955,Core CPI,1.72314678876611,Core PCE,0.0,4.8406634,2.3714874,1.7619009,-0.0027190095,4.954548746666664,2.311980187499999,1.7232060878502933,0.0
Unemployment,3.683333,RealGDP,3.52244,Core CPI,2.191476,Core PCE,8.108333,3.7704968,3.5427146,2.1946392,7.9393053,3.8471045845398395,3.5224400000000022,2.2212050999999966,8.10833300000001
Unemployment,7.35833333333333,RealGDP,2.8612,Core CPI,2.31034482758621,Core PCE,1.92555704965729,7.1847544,2.8329923,2.3324077,1.5205386,7.079629629629632,2.8197051093749974,2.3101471093103516,1.785531745745843
Unemployment,4.35,RealGDP,1.71142,Core CPI,1.742585,Core PCE,1.92555704965729,4.385289,2.5172691,2.121033,1.7115788,4.350000000000014,2.9766055625000045,2.1753199599999964,1.8980366650618317
Unemployment,3.683333,RealGDP,2.16118,Core CPI,2.17432412557292,Core PCE,1.57823742497407,3.1439564,0.4014005,1.9980354,1.5365947,3.6081848955290954,0.2161180000000001,2.072641454530402,1.4861298376259033
Unemployment,4.875,RealGDP,1.71142,Core CPI,1.633581,Core PCE,1.92555704965729,4.7104607,2.2310915,1.6483219,1.9102944,4.77424884259259,2.135802374999998,1.6372403303422152,1.9058851542459931
Unemployment,0.0,RealGDP,2.68428,Core CPI,8.108333,Core PCE,1.45028728412906,2.2323987,2.6841264,3.283734,1.1733469,1.4525410396384493,2.691081375000001,3.7739084903422127,1.291493856046581
Unemployment,8.108333,RealGDP,3.07551,Core CPI,2.18235875482555,Core PCE,2.009623,8.141002,1.929415,2.1630008,1.9331491,8.112175601851831,2.3532015625000016,2.130038942215394,2.007938855643249
Unemployment,3.891667,RealGDP,2.24955,Core CPI,1.75022285064397,Core PCE,1.45028728412906,3.9101574,2.3341746,1.7748317,1.1603858,3.865995688888881,2.2488432812499983,1.728129844160358,1.2521751571775068
Unemployment,3.89166666666667,RealGDP,1.7417,Core CPI,0.645572526463334,Core PCE,1.52903905586508,4.0592937,1.2783575,0.7180409,1.5487058,3.9309259166666606,1.4443599999999996,0.6676655329469463,1.5485215968544994
Unemployment,8.108333,RealGDP,2.24955,Core CPI,2.17432412557292,Core PCE,0.0,8.23603,2.3243573,2.173071,-0.013077993,8.108332999999979,2.3016413124999993,2.172070903558979,0.0
Unemployment,0.0,RealGDP,2.52597,Core CPI,2.290573,Core PCE,2.25317372895313,0.1673762,2.3201957,1.9255905,2.314652,0.04092592222222222,2.386445987499996,2.063016781334592,2.2473916456481535
Unemployment,8.075,RealGDP,-0.13658,Core CPI,0.645572526463334,Core PCE,1.1841665165822,8.45446,0.10670559,0.65351695,1.3654768,8.306018518518538,-0.11699849999999982,0.6455725264633334,1.2758495929135818
Unemployment,4.875,RealGDP,4.12748,Core CPI,2.17432412557292,Core PCE,1.821892,5.2405667,4.1825023,1.9286085,1.7559257,5.398824074074066,4.131390999999994,1.2485147621021524,1.8205824166666642
Unemployment,8.075,RealGDP,3.07551,Core CPI,2.191476,Core PCE,1.1841665165822,8.14279,2.8260274,2.226078,1.5053306,8.075000000000026,2.9790375625000025,2.1842066099999964,1.3284266845933679
Unemployment,3.683333,RealGDP,2.99646,Core CPI,1.742585,Core PCE,1.664742,3.6393404,2.4873047,1.7642751,1.7475741,3.6782172597222136,2.3741364187499983,1.7874740999999992,1.7515539252927113
Unemployment,3.891667,RealGDP,2.56377,Core CPI,0.645572526463334,Core PCE,2.009623,3.712896,2.3164763,0.95058095,1.771033,3.657827602132428,2.3863124999999976,1.1548471831297231,1.919874625000002
Unemployment,0.0,RealGDP,-3.48626,Core CPI,2.17432412557292,Core PCE,1.52903905586508,3.6427839,-3.5196772,2.194597,1.450314,3.6833329999999913,-3.4585365000000055,2.172070903558979,1.523993723365234
Unemployment,0.0,RealGDP,2.8612,Core CPI,0.645572526463334,Core PCE,1.52903905586508,-0.14827122,3.3516247,0.7912603,1.3520874,0.04092592222222222,3.3938396875000025,0.9054602983119654,1.4902396965963542
Unemployment,5.275,RealGDP,0.0,Core CPI,1.7271000610448,Core PCE,1.57823742497407,5.3442445,0.0076160147,1.6948632,1.663299,5.297777777777762,0.0,1.7279525517248837,1.7075305227511
Unemployment,8.075,RealGDP,2.99646,Core CPI,0.0,Core PCE,2.009623,7.950537,2.4967425,0.0074719344,1.6348784,8.075000000000026,2.500182437500002,0.0,2.0050648473099155
Unemployment,0.0,RealGDP,3.07551,Core CPI,1.742585,Core PCE,2.25317372895313,-0.041560344,2.3993325,1.6954882,1.8855098,0.0,2.854591875000005,1.759450599999999,1.9715745514984142
Unemployment,0.0,RealGDP,1.71142,Core CPI,1.72314678876611,Core PCE,1.57823742497407,0.002864916,2.5234418,1.720331,1.5689076,0.0,2.356637649999998,1.7239185239902306,1.5684427560800889
Unemployment,8.075,RealGDP,1.71142,Core CPI,1.633581,Core PCE,1.92555704965729,8.473271,2.4609761,1.6152412,1.9056793,8.405972222222236,1.9398987625000008,1.6335810000000008,1.8624878716185154
Unemployment,9.60833333333333,RealGDP,2.8612,Core CPI,2.18235875482555,Core PCE,2.009623,8.701894,2.9033473,2.160822,1.828341,8.809120370370367,2.878742937499997,2.097282203395456,1.9803136500000027
Unemployment,3.683333,RealGDP,-3.48626,Core CPI,8.108333,Core PCE,1.57823742497407,3.7761815,-3.4994025,5.3556337,1.594893,3.869676187530856,-3.486260000000006,6.813382600000009,1.5728041210929355
Unemployment,0.0,RealGDP,2.52597,Core CPI,2.191476,Core PCE,1.1841665165822,1.5697519,2.9834337,2.1647995,1.4462029,1.723425805555557,2.9895746250000035,2.191475999999996,1.468046253930323
Unemployment,8.075,RealGDP,3.7725,Core CPI,1.742585,Core PCE,1.1841665165822,8.452406,4.309908,1.8311218,1.2852249,8.32032407407409,4.316493000000007,1.755714540610447,1.4200160468206022
Unemployment,3.891667,RealGDP,2.75285,Core CPI,1.72314678876611,Core PCE,1.45028728412906,3.8063216,2.8197594,1.7369936,1.1799192,3.884722533333325,2.9891828125000073,1.725242023073817,1.392073366228182
Unemployment,0.0,RealGDP,4.75324,Core CPI,1.7271000610448,Core PCE,0.923599155883825,0.03935251,4.69829,1.7222809,1.366398,0.0,4.733685000000004,1.723578354323203,1.2565911008735156
Unemployment,7.35833333333333,RealGDP,2.33268,Core CPI,2.290573,Core PCE,2.25317372895313,6.938649,2.4900227,2.3104782,2.1592917,7.191666666666673,2.395212312499999,2.2727355399999967,2.2473916456481544
Unemployment,8.075,RealGDP,0.0,Core CPI,8.108333,Core PCE,1.52903905586508,8.162553,-0.030663513,8.121437,1.6040481,8.075000000000026,0.0,8.10833300000001,1.534843618859182
Unemployment,3.683333,RealGDP,-3.48626,Core CPI,2.17432412557292,Core PCE,1.80752567718949,3.419461,-3.3103073,2.1399283,1.7935383,3.859897373456783,-3.486260000000012,2.097886545617443,1.8419183637951613
Unemployment,5.275,RealGDP,2.8612,Core CPI,1.7271000610448,Core PCE,1.80752567718949,5.395034,2.856729,1.8273326,1.8107246,5.530046296296286,2.861199999999997,1.8876559122232444,1.856578405484981
Unemployment,8.075,RealGDP,1.55083,Core CPI,0.645572526463334,Core PCE,1.664742,8.001083,1.6775677,0.7263116,1.7373626,8.075000000000026,1.6646930625000007,0.9259761202577832,1.7975344009548508
Unemployment,8.075,RealGDP,2.75285,Core CPI,2.191476,Core PCE,0.0,7.735697,2.8149292,2.0961347,0.05219656,8.004814812962987,2.752850000000008,2.085168266538725,0.0
Unemployment,4.875,RealGDP,1.71142,Core CPI,2.18235875482555,Core PCE,1.647664,4.632317,1.9320009,2.1746087,1.5950996,4.643013888888893,1.7660620416666664,2.1748323907874347,1.6454524999999989
Unemployment,8.108333,RealGDP,3.7725,Core CPI,1.7271000610448,Core PCE,1.647664,8.02885,3.6273885,1.7590469,1.6226698,8.084907077777755,3.5752601249999953,1.7422220820205945,1.6668048038158843
Unemployment,3.891667,RealGDP,2.85497,Core CPI,1.7271000610448,Core PCE,0.923599155883825,3.3701608,2.9589825,1.8716564,1.5459902,3.434675672222215,2.859083999999993,1.8953728045264242,1.2220130652687204
Unemployment,7.35833333333333,RealGDP,4.75324,Core CPI,2.18235875482555,Core PCE,0.923599155883825,7.5568056,4.6307344,2.1087718,0.9778716,7.382407407407417,4.669142593750001,2.1439445486432556,0.9336898208835116
Unemployment,0.0,RealGDP,-2.53676,Core CPI,1.94900192417855,Core PCE,1.82189194515254,-0.009216311,-2.4240086,1.8991865,1.6780102,0.0,-2.536760000000002,1.7562410377830417,1.7333430068715656
Unemployment,8.93333333333333,RealGDP,4.75324,Core CPI,2.31034482758621,Core PCE,1.821892,8.686917,4.4653826,2.2859962,1.7420514,8.863564814814824,4.448695124999999,2.30101990378527,1.786129186784725
Unemployment,9.28333333333333,RealGDP,2.85497,Core CPI,2.17432412557292,Core PCE,1.92555704965729,9.323941,2.852975,2.096852,1.6134802,9.285138888888865,2.854969999999993,2.115929405982544,1.8572557943939967
Unemployment,6.15833333333333,RealGDP,3.07551,Core CPI,2.182359,Core PCE,1.664742,6.2653193,2.4158754,2.1588473,1.6819348,6.259166666666647,2.4137413124999965,2.1823589995748636,1.6750120587309625
Unemployment,6.15833333333333,RealGDP,1.55083,Core CPI,0.645572526463334,Core PCE,1.82189194515254,6.2271757,1.7250477,1.1169441,1.6249003,6.158333333333309,1.6361981718749987,1.2089441917954582,1.8218919451525422
Unemployment,7.35833333333333,RealGDP,1.71142,Core CPI,1.94900192417855,Core PCE,0.923599155883825,7.5081296,1.9570533,1.8037388,0.9809671,7.362314814814825,2.030297687499997,1.881621808780508,0.9508194979006469
Unemployment,4.875,RealGDP,2.52597,Core CPI,0.645572526463334,Core PCE,2.25317372895313,4.50181,2.4106867,1.4246261,1.8188108,4.36166666666668,2.4028307499999957,1.3236502369628114,2.2242633124282514
Unemployment,3.891667,RealGDP,1.87618,Core CPI,2.17432412557292,Core PCE,1.52903905586508,2.2323987,1.8192431,2.1866148,1.5617787,1.4525410396384493,1.8636002499999997,2.0933918565029273,1.5305532896896266
Unemployment,0.0,RealGDP,4.02883,Core CPI,1.99951403422141,Core PCE,1.52903905586508,-0.00372119,3.998701,2.057676,1.4793334,0.0,4.012880250000005,2.0305971135578926,1.5390618416561384
Unemployment,8.108333,RealGDP,2.68428,Core CPI,8.108333,Core PCE,0.923599155883825,7.9938135,3.4849234,5.905187,1.0726017,8.10833299999998,3.584863473214292,5.777422280000007,0.9486481032281605
Unemployment,8.93333333333333,RealGDP,1.84208,Core CPI,0.645572526463334,Core PCE,1.1841665165822,8.844058,2.2554035,0.6547642,1.4861612,8.923796296296302,2.4539620312500023,0.8443102343475809,1.3572100774504656
Unemployment,3.683333,RealGDP,2.33268,Core CPI,1.72314678876611,Core PCE,0.0,3.8338373,2.8475513,1.7923698,0.05139787,3.853789092996629,2.942604925000009,1.8905503495900968,0.0
Unemployment,4.875,RealGDP,3.7725,Core CPI,1.94900192417855,Core PCE,1.52903905586508,4.8105216,3.7580817,1.734764,1.6136638,4.545680555555564,3.772499999999998,1.7443777055471168,1.5540029659548904
Unemployment,3.891667,RealGDP,1.84208,Core CPI,1.99951403422141,Core PCE,1.647664,3.8002727,2.1348166,2.0784364,1.6692039,3.7377313222222135,2.037691970982147,2.0875076555027943,1.647663999999999
Unemployment,3.891667,RealGDP,2.24955,Core CPI,1.633581,Core PCE,1.80752567718949,3.8391297,2.2458637,1.685371,1.8965391,3.8557872555555472,2.3860671249999976,1.6503270265387284,1.9129255005863035
Unemployment,7.35833333333333,RealGDP,-0.13658,Core CPI,2.31034482758621,Core PCE,1.55932373235605,7.741859,-0.16769736,2.0784364,1.8345302,7.493703703703717,-0.26758982500000034,2.0875076555027943,1.6576191485406395
Unemployment,9.60833333333333,RealGDP,3.52244,Core CPI,1.633581,Core PCE,1.647664,9.430105,3.5859978,1.7475569,1.8144773,9.571527777777787,3.5224400000000022,1.6838146892417856,1.7267327029531576
Unemployment,7.35833333333333,RealGDP,-2.53676,Core CPI,1.99951403422141,Core PCE,1.664742,7.336819,-2.4612272,2.2141056,1.7432194,7.374259259259271,-2.536760000000002,2.1092571630685546,1.8047801111111086
Unemployment,0.0,RealGDP,2.24955,Core CPI,1.75022285064397,Core PCE,1.57823742497407,0.21911459,2.506508,1.8153356,1.7091825,0.08185184444444445,2.4025090187499956,1.7676732334943919,1.6220300544835948
Unemployment,8.075,RealGDP,2.33268,Core CPI,1.75022285064397,Core PCE,1.45028728412906,8.11697,2.5169747,1.6029363,1.358491,8.122685185185212,2.369863034374998,1.75870487614255,1.3072420913986624
Unemployment,8.108333,RealGDP,-3.48626,Core CPI,0.645572526463334,Core PCE,2.25317372895313,8.265843,-3.4228013,0.7211843,1.9186231,8.10833299999998,-3.420892625000012,0.8629241170784958,2.2473916456481544
Unemployment,8.93333333333333,RealGDP,0.0,Core CPI,1.94900192417855,Core PCE,1.55932373235605,8.545372,0.8123209,2.0115514,1.6744815,8.463379627777794,0.5995501250000004,2.0560037864227683,1.5593237323560531
Unemployment,3.683333,RealGDP,4.48141,Core CPI,0.645572526463334,Core PCE,1.82189194515254,0.6915989,4.4876494,1.5368749,1.592382,0.12277776666666668,4.480042124999992,1.187364698137769,1.7793769165811857
Unemployment,8.93333333333333,RealGDP,4.44722,Core CPI,1.75022285064397,Core PCE,1.382284,8.961004,4.490895,1.0730453,1.3120673,9.017777777777782,4.475565249999993,1.3083627209717152,1.3822839999999987
Unemployment,3.891667,RealGDP,2.52597,Core CPI,0.0,Core PCE,1.57823742497407,3.7369385,2.4937954,0.006230126,1.5529433,3.8731484222222146,2.527463187499992,0.0,1.5334548756783186
Unemployment,0.0,RealGDP,4.44722,Core CPI,1.99951403422141,Core PCE,0.923599155883825,0.13518791,4.434171,1.8768367,0.9461973,0.0,4.443003000000007,1.9081572026906388,0.923599155883824
Unemployment,5.275,RealGDP,0.0,Core CPI,1.742585,Core PCE,1.55932373235605,5.260948,0.03694012,1.809227,1.8329394,5.24620370370369,0.0,1.7501630812208955,1.6084714404483464
Unemployment,0.0,RealGDP,1.71142,Core CPI,0.645572526463334,Core PCE,1.92555704965729,0.09526549,2.1126087,0.5975857,2.0457532,0.0,2.1312585624999976,0.6787120361887528,1.892158453198178
Unemployment,7.35833333333333,RealGDP,2.68428,Core CPI,1.99419965387277,Core PCE,1.664742,6.5233088,2.7086895,1.7777641,1.7974832,6.671111111111109,2.731889625,1.736003380805733,1.8015151960239875
Unemployment,3.683333,RealGDP,1.71142,Core CPI,1.94900192417855,Core PCE,2.009623,3.6704924,2.0841434,1.9770197,1.7717925,3.667846906666658,1.9285563749999983,1.9951841554398502,1.717240793883175
Unemployment,8.075,RealGDP,1.55083,Core CPI,2.18235875482555,Core PCE,2.25317372895313,8.29898,1.6521707,2.1018848,2.3178878,8.079768518518543,1.6200368124999973,2.164800521342436,2.2473916456481535
Unemployment,0.0,RealGDP,-3.48626,Core CPI,2.31034482758621,Core PCE,1.1841665165822,2.5143092,-3.5095527,2.140541,1.2855749,2.393999395426286,-3.486260000000012,2.190357875858544,1.1841665165821977
Unemployment,8.93333333333333,RealGDP,2.99646,Core CPI,1.94900192417855,Core PCE,1.647664,8.754567,2.6955974,1.978787,1.5274237,8.876898148148154,2.638507970454547,1.960268034248271,1.5982748311029666
Unemployment,5.275,RealGDP,4.44722,Core CPI,1.742585,Core PCE,1.1841665165822,5.4978824,4.3686223,1.8015121,1.2360837,5.514962962962952,4.441108187500008,1.7730194297393,1.2205283180340842
Unemployment,7.35833333333333,RealGDP,3.7989,Core CPI,1.7271000610448,Core PCE,1.82189194515254,7.6558867,3.7188206,1.6995733,1.3558798,7.546296296296308,3.781648812500003,1.7258350139156209,1.6056762874309127
Unemployment,5.275,RealGDP,4.48141,Core CPI,1.75022285064397,Core PCE,1.45028728412906,5.3766756,4.4857025,1.8089296,1.24307,5.200766190370364,4.481409999999991,1.8025739991952339,1.289875599246645
Unemployment,4.875,RealGDP,0.0,Core CPI,0.645572526463334,Core PCE,1.80752567718949,5.268312,0.014467946,0.58277667,1.6984009,5.008425925925922,0.0,0.8044645845979129,1.7927186693072295
Unemployment,7.35833333333333,RealGDP,2.8612,Core CPI,1.7271000610448,Core PCE,0.923599155883825,7.3494244,1.5877603,1.7581077,1.2914023,7.680740740740756,1.963938187499997,1.7178712807657335,0.9486481032281606
Unemployment,7.35833333333333,RealGDP,4.48141,Core CPI,2.191476,Core PCE,1.45028728412906,8.17602,4.529287,2.0878177,1.4744886,7.98189814814817,4.496700437499991,2.025688428997004,1.4236752073743715
Unemployment,8.075,RealGDP,2.99646,Core CPI,1.99951403422141,Core PCE,2.009623,8.147974,2.6506872,2.0278509,1.8537123,8.075000000000026,2.677670787500004,2.005179627680142,1.848500580643246
Unemployment,0.0,RealGDP,2.99646,Core CPI,2.18235875482555,Core PCE,0.923599155883825,0.003962975,2.6243296,2.1276267,1.187411,0.0,2.6983444666666676,2.1230119975777164,1.0121409795314562
Unemployment,3.683333,RealGDP,2.24955,Core CPI,1.99951403422141,Core PCE,1.80752567718949,3.8143296,2.2940273,1.9058344,1.6514455,3.796759288888881,2.312035374999998,1.8577612596206279,1.6058932664922145
Unemployment,6.15833333333333,RealGDP,4.44722,Core CPI,2.191476,Core PCE,1.55932373235605,6.033898,4.2807665,2.239521,1.5104735,6.158333333333309,4.447220000000008,2.2063405499999966,1.5291231799664415
Unemployment,7.35833333333333,RealGDP,1.87618,Core CPI,2.17432412557292,Core PCE,1.80752567718949,7.3951035,1.8353752,2.0358248,1.8095646,7.358333333333346,1.882336375,2.067311513635251,1.8830554438374159
Unemployment,3.683333,RealGDP,2.52597,Core CPI,1.99419965387277,Core PCE,1.382284,3.654132,2.4679942,2.027367,1.3303646,3.6628700388888804,2.361400458333334,2.009252381948996,1.3977644999999987
Unemployment,4.875,RealGDP,2.52597,Core CPI,1.99419965387277,Core PCE,1.664742,4.4144964,2.617427,1.8054227,1.8327768,4.4718750000000105,2.604833781249995,1.8179153111150796,1.7051827977237213
Unemployment,7.35833333333333,RealGDP,2.52597,Core CPI,2.31034482758621,Core PCE,0.0,7.6713686,2.5021467,2.3269434,0.011294944,7.642592592592611,2.4786507499999955,2.310344827586214,0.0
Unemployment,8.108333,RealGDP,2.16118,Core CPI,8.108333,Core PCE,1.92555704965729,8.124879,2.6550093,8.045586,1.9102944,8.10833299999998,2.811746990178578,8.10833300000001,1.9058851542459931
Unemployment,4.35,RealGDP,0.99835,Core CPI,1.75022285064397,Core PCE,1.55932373235605,4.564211,1.2181212,1.546832,1.4264206,4.376611111111124,1.496296749999996,1.6618508247095198,1.5405156000992584
Unemployment,3.683333,RealGDP,1.71142,Core CPI,2.290573,Core PCE,1.1841665165822,3.640258,1.8739102,2.2233443,1.3899919,3.7030089888888806,1.7241683125000011,2.22847221333333,1.19777872030788
Unemployment,5.275,RealGDP,2.56377,Core CPI,8.108333,Core PCE,2.25317372895313,5.230065,2.3529606,5.368637,2.1626184,5.274999999999984,2.315686874999998,5.906917320000008,2.189570812598398
Unemployment,7.35833333333333,RealGDP,-0.13658,Core CPI,0.645572526463334,Core PCE,1.1841665165822,7.420761,-0.013309646,0.6184631,1.38482,7.358333333333346,-0.1140026250000001,0.6455725264633334,1.3615803616134379
Unemployment,4.875,RealGDP,2.75285,Core CPI,2.290573,Core PCE,1.647664,5.172887,2.6981754,2.3015769,1.6438327,5.123518518518511,2.757659937500008,2.2905729999999966,1.6321834999999991
Unemployment,8.075,RealGDP,1.71142,Core CPI,2.290573,Core PCE,1.647664,8.371167,2.0509484,2.0978746,1.5726285,8.132916666666693,2.4101704374999993,2.128355177277111,1.6216865209715174
Unemployment,5.275,RealGDP,2.8612,Core CPI,1.75022285064397,Core PCE,1.647664,5.224891,2.8490648,1.8001713,1.6692039,5.138472222222214,2.861199999999997,1.8574180595822707,1.647663999999999
Unemployment,8.108333,RealGDP,2.52597,Core CPI,1.75022285064397,Core PCE,1.382284,8.027205,2.632767,1.8917452,1.4967718,8.10833299999998,2.5873586874999934,1.8973046489546617,1.417667999999999
Unemployment,0.0,RealGDP,3.7725,Core CPI,2.191476,Core PCE,8.108333,0.13155256,3.891631,2.2473981,6.430025,0.0,3.776716999999998,2.2053495799999965,7.017630876626994
Unemployment,8.93333333333333,RealGDP,3.07551,Core CPI,1.99951403422141,Core PCE,1.92555704965729,8.798889,3.1257885,2.0660725,1.5159715,8.836203703703713,3.0755100000000057,2.1640566364288953,1.8271022761648552
Unemployment,6.15833333333333,RealGDP,2.16118,Core CPI,8.108333,Core PCE,2.25317372895313,6.4953933,1.2764333,8.1122055,1.8622465,6.2183333333333115,1.9065861875000014,8.10833300000001,1.9380088882369217
Unemployment,0.0,RealGDP,1.84208,Core CPI,1.75022285064397,Core PCE,1.57823742497407,0.030448573,2.064778,1.9193842,1.5914482,0.04504629444444445,2.050900375000001,1.755337176631518,1.5707736667581151
Unemployment,9.28333333333333,RealGDP,1.71142,Core CPI,2.182359,Core PCE,1.80752567718949,8.94488,2.089542,2.176336,1.6167377,8.955462962962969,2.0373733333333326,2.1823589995748636,1.741052352512688
Unemployment,0.0,RealGDP,0.0,Core CPI,1.99419965387277,Core PCE,1.45028728412906,-0.020234972,-0.032773595,2.0110922,1.4019738,0.0,0.0,1.996081244882302,1.3878228261909753
Unemployment,8.075,RealGDP,3.51321,Core CPI,1.633581,Core PCE,1.1841665165822,7.986985,3.4368012,1.6189237,1.3375915,8.009938271604963,3.419049625000001,1.6335810000000008,1.2274111413085624
Unemployment,9.60833333333333,RealGDP,0.0,Core CPI,1.7271000610448,Core PCE,1.55932373235605,9.600567,-0.3526,1.6799139,1.733945,9.608333333333347,0.26061377083333337,1.7252420230738168,1.5593237323560531
Unemployment,3.891667,RealGDP,-0.13658,Core CPI,1.633581,Core PCE,1.52903905586508,4.235807,-0.17761081,1.6154307,1.6969012,3.790104174999994,-0.1365799999999998,1.6335810000000008,1.5429195325901093
Unemployment,7.35833333333333,RealGDP,2.85497,Core CPI,1.633581,Core PCE,1.52903905586508,7.158094,2.9295368,2.0955806,1.3706795,7.348333333333343,2.8584457499999933,2.0463376676453953,1.3144098589768007
Unemployment,5.275,RealGDP,3.07551,Core CPI,1.99419965387277,Core PCE,1.664742,4.854086,2.8783834,1.982256,1.8069503,5.013787037037033,3.0085958125000034,1.996081244882302,1.6841109362864886
